user_uuid,question_code,question_text,question_number,category_id,category_name,option_id,option_select,option_code,option_text,block_number,created_at
13192756-994c-4f16-bc7b-67a4210c4d5a,11_3,How different do you feel compared to last school year?,,11,School,,D,11_3_D,D. We’ll see.,1,2025-08-25T18:18:50.561025
13192756-994c-4f16-bc7b-67a4210c4d5a,11_4,What was your school vibe last year?,,11,School,,C,11_4_C,"C. I was half doing school, half doing damage control.",1,2025-08-01T18:18:50.561029
13192756-994c-4f16-bc7b-67a4210c4d5a,11_6,What stresses you the most?,,11,School,,A,11_6_A,Big tests,1,2025-08-23T18:18:50.561032
13192756-994c-4f16-bc7b-67a4210c4d5a,11_8,"If you had to choose a vibe: cozy, chaotic, chill, or clever?",,11,School,,A,11_8_A,A. Whichever keeps me from being noticed too much.,2,2025-08-04T18:18:50.561035
13192756-994c-4f16-bc7b-67a4210c4d5a,11_9,Where do you feel most like yourself in school?,,11,School,,F,11_9_F,"F. Honestly? Nowhere.  School’s like a stage, but I’m stuck in the wrong costume.",2,2025-08-21T18:18:50.561038
13192756-994c-4f16-bc7b-67a4210c4d5a,11_10,What’s your usual hallway energy?,,11,School,,A,11_10_A,"A. Smiles, nods, maybe a “heyy”",2,2025-08-13T18:18:50.561041
13192756-994c-4f16-bc7b-67a4210c4d5a,11_11,"For some, lunch's the best part of the day. For others, it’s like surviving a social obstacle course. How does lunchtime usually feel for you?",,11,School,,B,11_11_B,"B. It’s okay. I have people around, but it’s not super close.",2,2025-08-15T18:18:50.561044
13192756-994c-4f16-bc7b-67a4210c4d5a,11_12,When the teacher asks a question and no one answers…,,11,School,,A,11_12_A,A. I raise my hand.  Silence makes me itch.,3,2025-08-13T18:18:50.561048
13192756-994c-4f16-bc7b-67a4210c4d5a,11_13,"If a teacher calls on you and you don’t know the answer, what do you do?",,11,School,,C,11_13_C,C. Say something weird just to make the class laugh.,3,2025-08-01T18:18:50.561051
13192756-994c-4f16-bc7b-67a4210c4d5a,11_14,"If you give the wrong answer in class, what do you do next?",,11,School,,A,11_14_A,"A. Blush, shrink, and hope no one remembers.",3,2025-08-14T18:18:50.561054
13192756-994c-4f16-bc7b-67a4210c4d5a,11_15,You said something in class or in a group… and everyone just ignored it. What’s your first thought?,,11,School,,B,11_15_B,B. Wow. That was awkward.  I’m never speaking up again.,3,2025-08-02T18:18:50.561057
13192756-994c-4f16-bc7b-67a4210c4d5a,11_16,How do you feel turning in something early?,,11,School,,A,11_16_A,A. Proud.  It’s who I am.,3,2025-07-31T18:18:50.561060
13192756-994c-4f16-bc7b-67a4210c4d5a,11_17,When a group project falls apart but you did your part…,,11,School,,C,11_17_C,C. I call a meeting and try to get everyone back on track.,3,2025-08-22T18:18:50.561064
13192756-994c-4f16-bc7b-67a4210c4d5a,11_19,What do you wish your teacher understood about you?,,11,School,,D,11_19_D,D. I’m one of the “good” students—but I’m scared of messing up.,4,2025-08-16T18:18:50.561067
13192756-994c-4f16-bc7b-67a4210c4d5a,12_1,Which video games do you play the most?,,12,Fun_Stuff,,C,12_1_C,"C. Cozy/life sim games (Animal Crossing, Grow a Garden, Stardew Valley)",1,2025-08-22T18:18:50.561070
13192756-994c-4f16-bc7b-67a4210c4d5a,12_2,Who do you play games with the most?,,12,Fun_Stuff,,B,12_2_B,B. With friends (online or in person),1,2025-07-31T18:18:50.561073
13192756-994c-4f16-bc7b-67a4210c4d5a,12_4,When do you usually play video games?,,12,Fun_Stuff,,B,12_4_B,B. Late at night,1,2025-08-18T18:18:50.561077
13192756-994c-4f16-bc7b-67a4210c4d5a,12_5,"If this were your last meal, what would you choose for your main course?",,12,Fun_Stuff,,F,12_5_F,F. Chicken,2,2025-08-29T18:18:50.561079
13192756-994c-4f16-bc7b-67a4210c4d5a,12_6,"If this were your last meal, what would you choose for your drink?",,12,Fun_Stuff,,A,12_6_A,A. Coffeee,2,2025-08-09T18:18:50.561083
13192756-994c-4f16-bc7b-67a4210c4d5a,13_1,What do you do when you feel a fart coming during class?,,13,Chaos,,A,13_1_A,A. Hold it. Forever. Even if I implode.,1,2025-08-07T18:18:50.561086
13192756-994c-4f16-bc7b-67a4210c4d5a,13_2,What’s the worst time for your stomach to make a weird noise?,,13,Chaos,,B,13_2_B,B. While asking a question,1,2025-08-26T18:18:50.561089
13192756-994c-4f16-bc7b-67a4210c4d5a,13_3,What’s the worst time to sneeze?,,13,Chaos,,A,13_3_A,A. Right before a first kiss,1,2025-08-03T18:18:50.561092
13192756-994c-4f16-bc7b-67a4210c4d5a,13_4,Which day is the worst to wake up with a giant pimple?,,13,Chaos,,A,13_4_A,A. Picture day. Of course.,1,2025-08-08T18:18:50.561095
13192756-994c-4f16-bc7b-67a4210c4d5a,13_5,What do you do when you wave back—and realize it wasn’t for you?,,13,Chaos,,C,13_5_C,C. Wave at someone imaginary behind them,2,2025-08-09T18:18:50.561098
13192756-994c-4f16-bc7b-67a4210c4d5a,13_6,What’s the dumbest reason your friend group has ever argued?,,13,Chaos,,D,13_6_D,D. A shared crush… who had no idea we existed,2,2025-08-05T18:18:50.561101
13192756-994c-4f16-bc7b-67a4210c4d5a,13_7,"If your group had a TV show, what’s the first episode called?",,13,Chaos,,OTHER,13_7_OTHER,Other,2,2025-08-25T18:18:50.561104
13192756-994c-4f16-bc7b-67a4210c4d5a,13_8,What’s the snack rule at your sleepovers?,,13,Chaos,,D,13_8_D,D. Fries > friends. Sharing is not required.,2,2025-08-27T18:18:50.561107
1df23eff-ee50-467f-a8df-5e1dabc11a30,1_1,"“Status: undefined, but not unloved.” Not all love lives are loud. Some are still forming, healing, daydreaming, or blooming when no one’s watching. What’s yours trying to say right now?  If your love life had a status update, what would it say?",,1,Love,,OTHER,1_1_OTHER,Write your own,1,2025-08-04T18:18:50.561173
1df23eff-ee50-467f-a8df-5e1dabc11a30,1_2,What kind of love do you believe in?,,1,Love,,B,1_2_B,B. Slow and real.,2,2025-08-21T18:18:50.561178
1df23eff-ee50-467f-a8df-5e1dabc11a30,1_22,"Some love stories end with closure. Others end with… screenshots. Either way, if you can laugh now, it means you’ve made it somewhere new.  What’s a moment from a past relationship you laugh about now?",,1,Love,,C,1_22_C,"C. I bring snacks, drop small gifts. Mostly to pretend I’m cool.",4,2025-08-07T18:18:50.561181
1df23eff-ee50-467f-a8df-5e1dabc11a30,1_24,"Your love life isn’t broken. It’s just in beta. Honest status updates are the start of real growth—and great stories. 💘 If your love life had a status update, what would it say?",,1,Love,,D,1_24_D,D. I might be the red flag—but I’m in beta too.,5,2025-08-06T18:18:50.561187
1df23eff-ee50-467f-a8df-5e1dabc11a30,2_1,"What was your friend vibe this summer? Friendship status: IRL, URL, or MIA?",,2,Friends,,A,2_1_A,A. Barely saw anyone. Everyone had “plans.”,1,2025-08-19T18:18:50.561191
1df23eff-ee50-467f-a8df-5e1dabc11a30,2_8,What do you do when a friend hurts your feelings?,,2,Friends,,C,2_8_C,"C. I smiled like it was fine, but it wasn’t.",1,2025-08-16T18:18:50.561194
1df23eff-ee50-467f-a8df-5e1dabc11a30,2_17,What do you wish your friends understood about you?,,2,Friends,,B,2_17_B,B. I get tired from being “on” all the time—even when I’m having fun.,1,2025-08-12T18:18:50.561197
1df23eff-ee50-467f-a8df-5e1dabc11a30,2_18,When a friend chose someone else over you,,2,Friends,,A,2_18_A,A. That stung. I felt replaced.,1,2025-08-25T18:18:50.561200
1df23eff-ee50-467f-a8df-5e1dabc11a30,2_19,Sometimes fitting in costs more than it’s worth.  Have you ever gone along with something that didn’t feel right to you—just to fit in?,,2,Friends,,OTHER,2_19_OTHER,☐ Something else I did or felt:,4,2025-08-22T18:18:50.561203
1df23eff-ee50-467f-a8df-5e1dabc11a30,2_20,What do you do when you don’t want to go along with what your friends are doing?,,2,Friends,,B,2_20_B,B. I just say it—I’d rather be real than carry it.,4,2025-08-03T18:18:50.561206
1df23eff-ee50-467f-a8df-5e1dabc11a30,2_21,What do you do when you feel like you’re always the second choice?,,2,Friends,,D,2_21_D,"D. I pull back. If I mattered, I wouldn’t have to guess.",4,2025-08-21T18:18:50.561210
1df23eff-ee50-467f-a8df-5e1dabc11a30,2_22,"What do you do when a friend is pulling away, but you’re not sure why?",,2,Friends,,OTHER,2_22_OTHER,☐ Or something else I do:,4,2025-08-15T18:18:50.561213
1df23eff-ee50-467f-a8df-5e1dabc11a30,2_25,It stings to be left out. But picking a guest list isn’t easy either. Sometimes it’s not personal—it’s just hard.  How do you handle it when you’re the host?,,2,Friends,,C,2_25_C,C. I spiral. What if someone feels left out?,5,2025-08-26T18:18:50.561216
1df23eff-ee50-467f-a8df-5e1dabc11a30,2_26,How do you handle it when someone feels hurt because you didn’t include them?,,2,Friends,,E,2_26_E,E. I don’t think it’s my job to manage their feelings.,5,2025-07-31T18:18:50.561219
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_1,How much time do you usually spend online each day (outside of schoolwork)?,,3,Online_Life,,D,3_1_D,D. 7+ hours,1,2025-08-24T18:18:50.561222
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_3,Do you think online friendships are “real friendships”?,,3,Online_Life,,A,3_3_A,"A. Yes, they’re just as real",1,2025-08-08T18:18:50.561224
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_6,"Pew Research Center (April 2025) reported: Teens acknowledge both positives and negatives: 74% say it’s enhanced friendships; 63% say it’s sparked creativity—but 39% feel overwhelmed by drama, and 31% pressured to post .  How does social media affect your mood? Then see others.",,3,Online_Life,,A,3_6_A,"A. I scroll, compare, spiral. Then I wonder why I’m sad.",2,2025-08-08T18:18:50.561227
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_9,How do you feel right before you post something?,,3,Online_Life,,A,3_9_A,A. Kinda hyped—what if it blows up?,2,2025-08-08T18:18:50.561230
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_10,What do you do after you post something?,,3,Online_Life,,B,3_10_B,"B. Say I don’t care, then secretly care",2,2025-08-06T18:18:50.561233
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_12,"When a post gets a lot of love, what do you think about next?",,3,Online_Life,,C,3_12_C,"C. I enjoy it, then move on",2,2025-08-14T18:18:50.561236
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_13,How real are your posts compared to your real life?,,3,Online_Life,,C,3_13_C,C. I keep it vague. Too real is too risky.,2,2025-08-02T18:18:50.561239
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_7,What’s your main reason for posting anything?,,3,Online_Life,,OTHER,3_7_OTHER,Drop your reason:,3,2025-08-08T18:18:50.561242
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_14,Has social media ever made you feel punished for being real?,,3,Online_Life,,C,3_14_C,Never.,3,2025-08-05T18:18:50.561245
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_11,How do you feel when people leave kind comments on your post?,,3,Online_Life,,B,3_11_B,"B. I smile, then scroll",4,2025-08-15T18:18:50.561248
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_17,If your post didn’t get any likes... what’s your first thought?,,3,Online_Life,,A,3_17_A,A. No vibe received,4,2025-08-06T18:18:50.561251
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_18,Do you ever scroll through your own old posts?,,3,Online_Life,,B,3_18_B,B. Just to check the glow-up,4,2025-08-14T18:18:50.561254
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_25,What’s your relationship with deleting posts?,,3,Online_Life,,B,3_25_B,B. Delete spree—no one’s safe,4,2025-08-17T18:18:50.561257
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_19,When you see people’s happy posts…,,3,Online_Life,,OTHER,3_19_OTHER,Also this:,5,2025-08-07T18:18:50.561260
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_20,What’s your energy when watching a friend go viral?,,3,Online_Life,,OTHER,3_20_OTHER,Something else:,5,2025-08-10T18:18:50.561263
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_24,"How do you know you’ve emotionally graduated from a trend, with honors?",,3,Online_Life,,C,3_24_C,C. When you know the punchline before the video loads,5,2025-08-08T18:18:50.561265
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_27,When you don’t post for a while…,,3,Online_Life,,D,3_27_D,D. At this point… I’m ghosting the app,5,2025-08-04T18:18:50.561268
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_21,What’s your birthday vibe online?,,3,Online_Life,,C,3_21_C,C. I spend the whole day replying “thanks 😊” instead of living it,6,2025-08-03T18:18:50.561271
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_22,How do you feel when your birthday gets posted online by the platform (or others)?,,3,Online_Life,,C,3_22_C,"C. I like the attention, not gonna lie",6,2025-08-06T18:18:50.561274
1df23eff-ee50-467f-a8df-5e1dabc11a30,3_23,"When people post birthday edits on TikTok, do you ever feel weird about your own?",,3,Online_Life,,A,3_23_A,A. I love them but kinda jealous,6,2025-08-03T18:18:50.561277
1df23eff-ee50-467f-a8df-5e1dabc11a30,4_1,"No dress code, no shade. Style isn’t just what you wear—it’s a way to say “this is me” without talking.  What’s your dream outfit if no one could judge?",,4,Pinky,,C,4_1_C,"C. Comfy, oversized, gender-free. Me, but softer.",1,2025-08-06T18:18:50.561280
1df23eff-ee50-467f-a8df-5e1dabc11a30,4_3,What color feels like “you” today?,,4,Pinky,,D,4_3_D,"D. Gray — quiet, thoughtful, safe",1,2025-08-23T18:18:50.561286
1df23eff-ee50-467f-a8df-5e1dabc11a30,4_5,What’s your favorite kind of quiet?,,4,Pinky,,OTHER,4_5_OTHER,Other,1,2025-08-07T18:18:50.561289
1df23eff-ee50-467f-a8df-5e1dabc11a30,4_8,What’s a red flag you’d walk past with sunglasses on?,,4,Pinky,,D,4_8_D,D. Says “I’m not like other guys” unironically,1,2025-08-10T18:18:50.561292
1df23eff-ee50-467f-a8df-5e1dabc11a30,4_9,What’s your personal theme song when you enter a room?,,4,Pinky,,D,4_9_D,D. “Confident” – Demi Lovato,1,2025-08-17T18:18:50.561296
1df23eff-ee50-467f-a8df-5e1dabc11a30,4_2,"Lip gloss, mascara, or blush—you only get one?",,4,Pinky,,D,4_2_D,D. None.  I’m going full skin and vibes.,2,2025-08-24T18:18:50.561298
1df23eff-ee50-467f-a8df-5e1dabc11a30,4_6,What tiny thing makes you feel loved?,,4,Pinky,,OTHER,4_6_OTHER,Other,2,2025-08-08T18:18:50.561302
1df23eff-ee50-467f-a8df-5e1dabc11a30,4_7,"If you could bottle a moment and wear it as perfume, what would it be?",,4,Pinky,,C,4_7_C,C. A moment you looked in the mirror and smiled,2,2025-08-26T18:18:50.561305
1df23eff-ee50-467f-a8df-5e1dabc11a30,4_14,What’s a little thing that makes you feel pretty or powerful?,,4,Pinky,,B,4_14_B,B. When someone compliments me out of nowhere.,2,2025-08-08T18:18:50.561308
1df23eff-ee50-467f-a8df-5e1dabc11a30,4_4,"If your emotions had a scent, what would today’s be?",,4,Pinky,,A,4_4_A,A. Vanilla — cozy and gentle,3,2025-08-10T18:18:50.561313
1df23eff-ee50-467f-a8df-5e1dabc11a30,4_10,👕👗 If you had to pick one outfit combo to see every day for a year—on yourself or your crush—which one wins?,,4,Pinky,,C,4_10_C,C. Matching set + big hoops = ready for anything,3,2025-08-18T18:18:50.561316
1df23eff-ee50-467f-a8df-5e1dabc11a30,4_11,What’s your “I woke up late” outfit —on yourself or your crush?,,4,Pinky,,B,4_11_B,"B. Big sweatshirt, tiny earrings, and fuzzy slippers",3,2025-08-03T18:18:50.561319
1df23eff-ee50-467f-a8df-5e1dabc11a30,4_12,If you had to wear one for a year—shy but somehow magnetic—on yourself or your crush—which one wins?,,4,Pinky,,OTHER,4_12_OTHER,Other,3,2025-08-23T18:18:50.561322
1df23eff-ee50-467f-a8df-5e1dabc11a30,4_13,💼 If you had to wear one vibe for a year—bossy but in denial——on yourself or your crush—which one wins?,,4,Pinky,,D,4_13_D,"D. Sneakers, button-up (unbuttoned), sunglasses indoors, and a to-do list with other people’s names on it",3,2025-08-24T18:18:50.561325
1df23eff-ee50-467f-a8df-5e1dabc11a30,5_3,🔵 What’s your personal theme song when you enter a room? (Lowkey Edition),,5,Lowkey,,OTHER,5_3_OTHER,Or drop your own track vibe:,1,2025-08-22T18:18:50.561328
1df23eff-ee50-467f-a8df-5e1dabc11a30,5_5,Your friend sends a long message. You don’t know how to reply.,,5,Lowkey,,D,5_5_D,D. Drop a meme and pray they feel seen.,1,2025-08-21T18:18:50.561331
1df23eff-ee50-467f-a8df-5e1dabc11a30,5_7,What’s your best move when you’re being watched?,,5,Lowkey,,OTHER,5_7_OTHER,Or your secret move is:,1,2025-08-12T18:18:50.561334
1df23eff-ee50-467f-a8df-5e1dabc11a30,5_9,👕👟 If you had to pick one outfit combo to see every day for a year—on yourself or your crush—which one wins? Lowkey,,5,Lowkey,,C,5_9_C,C.  Graphic tee + plaid shirt = funny and loyal,1,2025-08-26T18:18:50.561337
1df23eff-ee50-467f-a8df-5e1dabc11a30,5_10,What’s your “I’m not trying but still cute” go-to—on yourself or your crush? Lowkey,,5,Lowkey,,C,5_10_C,"C. Black tee, messy bedhead, and a very chill walk",1,2025-08-15T18:18:50.561339
