user_uuid,question_code,question_text,question_number,category_id,category_name,option_id,option_select,option_code,option_text,block_number,weight,created_at
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,3_8,Who do you feel you have to be on social media?,,3,Online_Life,,OTHER,3_8_OTHER,Your alter ego here:,3,1.15,2025-08-22T16:11:20.278997
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,3_8,Who do you feel you have to be on social media?,,3,Online_Life,,A,3_8_A,A. The “LOL” version of me—every post a punchline.,3,1.38,2025-08-22T16:11:20.278997
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,3_8,Who do you feel you have to be on social media?,,3,Online_Life,,C,3_8_C,C. A safer me. Less weird. More… algorithm-friendly.,3,1.46,2025-08-22T16:11:20.278997
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,3_8,Who do you feel you have to be on social media?,,3,Online_Life,,B,3_8_B,"B. A glowy, soft-filtered version who drinks iced matcha and never blinks.",3,1.29,2025-08-22T16:11:20.278997
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,3_15,When your friends post photos from something you weren’t invited to…,,3,Online_Life,,D,3_15_D,D. Mute. Scroll. Inner monologue: “I’m fine.”,3,0.61,2025-08-29T16:11:20.279029
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,3_15,When your friends post photos from something you weren’t invited to…,,3,Online_Life,,C,3_15_C,"C. Oh, they wanted me to see it. Message received.",3,0.98,2025-08-29T16:11:20.279029
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,3_15,When your friends post photos from something you weren’t invited to…,,3,Online_Life,,B,3_15_B,B. Suddenly my hoodie feels lame. So does my face.,3,1.25,2025-08-29T16:11:20.279029
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,3_15,When your friends post photos from something you weren’t invited to…,,3,Online_Life,,OTHER,3_15_OTHER,Wanna drop how it really hit?,3,1.31,2025-08-29T16:11:20.279029
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,3_15,When your friends post photos from something you weren’t invited to…,,3,Online_Life,,A,3_15_A,A. I pretend my Wi-Fi glitched and the post never loaded.,3,1.48,2025-08-29T16:11:20.279029
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,3_16,How do you feel when people respond less to your post than theirs?,,3,Online_Life,,B,3_16_B,"B. Not jealous, just... okay yeah, jealous.",3,0.53,2025-08-27T16:11:20.279055
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,OTHER,3_26_OTHER,Other,5,0.82,2025-08-11T16:11:20.279065
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,A,3_26_A,"A. Less “perfect” life updates, more weird confessions",5,0.58,2025-08-11T16:11:20.279065
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,D,3_26_D,D. Everyone agreeing to chill on their birthday posts,5,1.32,2025-08-11T16:11:20.279065
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,C,3_26_C,"C. A nap button. Like—“I’m here, but asleep.”",5,0.58,2025-08-11T16:11:20.279065
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,E,3_26_E,E. A “seen it already” filter. Like—please stop showing me the same 4 trends on loop.,5,1.34,2025-08-11T16:11:20.279065
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,5_1,Some strengths don’t shout. But they’re real—and they carry people more than anyone knows. What’s your lowkey superpower no one sees?,,5,Lowkey,,A,5_1_A,A. People chill out when I’m around. No idea why.,1,1.2,2025-08-09T16:11:20.279101
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,5_1,Some strengths don’t shout. But they’re real—and they carry people more than anyone knows. What’s your lowkey superpower no one sees?,,5,Lowkey,,D,5_1_D,D. Disappear mode: activated.,1,1.14,2025-08-09T16:11:20.279101
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,5_1,Some strengths don’t shout. But they’re real—and they carry people more than anyone knows. What’s your lowkey superpower no one sees?,,5,Lowkey,,B,5_1_B,B. Chaos? I stay ice cold.,1,1.22,2025-08-09T16:11:20.279101
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,5_1,Some strengths don’t shout. But they’re real—and they carry people more than anyone knows. What’s your lowkey superpower no one sees?,,5,Lowkey,,C,5_1_C,C. I read rooms like spoilers.,1,0.89,2025-08-09T16:11:20.279101
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,5_1,Some strengths don’t shout. But they’re real—and they carry people more than anyone knows. What’s your lowkey superpower no one sees?,,5,Lowkey,,OTHER,5_1_OTHER,Or maybe it’s something weird but real:,1,0.62,2025-08-09T16:11:20.279101
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,5_4,You walk into a room where everyone’s louder than you. What do you do?,,5,Lowkey,,C,5_4_C,C. Drop one good line and vanish,1,1.19,2025-08-16T16:11:20.279128
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,5_2,Being around people all the time is a lot. There’s no wrong way to recharge—just your way. What do you do when you need a break from everyone?,,5,Lowkey,,B,5_2_B,B. One person. Zero pressure.,2,0.84,2025-08-15T16:11:20.279149
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,5_2,Being around people all the time is a lot. There’s no wrong way to recharge—just your way. What do you do when you need a break from everyone?,,5,Lowkey,,OTHER,5_2_OTHER,Or your own way to vanish:,2,1.06,2025-08-15T16:11:20.279149
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,5_2,Being around people all the time is a lot. There’s no wrong way to recharge—just your way. What do you do when you need a break from everyone?,,5,Lowkey,,D,5_2_D,D. Vanish. No texts. No talk.,2,1.33,2025-08-15T16:11:20.279149
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_1,Want to know what other teens did this summer? Answer this question and see how your summer compares.  What did you actually do this summer? (Check all that apply),,6,Personal,,H,6_1_H,H. I mostly stayed home,1,0.53,2025-08-06T16:11:20.279179
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_1,Want to know what other teens did this summer? Answer this question and see how your summer compares.  What did you actually do this summer? (Check all that apply),,6,Personal,,B,6_1_B,"B. I did a creative or sports camp (art, coding, music, basketball, etc.)",1,0.74,2025-08-06T16:11:20.279179
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_2,"Everyone looks forward to summer—no school, more freedom. This summer had a mood you didn’t see coming… Share yours and see what surprised other teens too.  What’s one thing you didn’t expect to feel this summer?",,6,Personal,,B,6_2_B,B. Confidence,1,0.76,2025-08-03T16:11:20.279195
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_2,"Everyone looks forward to summer—no school, more freedom. This summer had a mood you didn’t see coming… Share yours and see what surprised other teens too.  What’s one thing you didn’t expect to feel this summer?",,6,Personal,,D,6_2_D,D. Loneliness (even when I wasn’t alone),1,0.61,2025-08-03T16:11:20.279195
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_2,"Everyone looks forward to summer—no school, more freedom. This summer had a mood you didn’t see coming… Share yours and see what surprised other teens too.  What’s one thing you didn’t expect to feel this summer?",,6,Personal,,OTHER,6_2_OTHER,Other,1,0.98,2025-08-03T16:11:20.279195
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_3,"You know that feeling when you’re not performing, not shrinking—just being?  When do you feel most like yourself?",,6,Personal,,A,6_3_A,"A. When I’m deep in thought—reading, writing, or just daydreaming.",1,1.05,2025-08-25T16:11:20.279216
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_3,"You know that feeling when you’re not performing, not shrinking—just being?  When do you feel most like yourself?",,6,Personal,,B,6_3_B,"B. When I’m doing something creative—music, art, building, cooking, anything.",1,1.38,2025-08-25T16:11:20.279216
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_9,What makes you feel confident in who you are? [playlist:Believe],,6,Personal,,A,6_9_A,A. When my mind feels clear and I’m not trying to prove anything.,1,0.78,2025-08-09T16:11:20.279235
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_9,What makes you feel confident in who you are? [playlist:Believe],,6,Personal,,C,6_9_C,C. When I make people laugh or surprise them with ideas.,1,1.23,2025-08-09T16:11:20.279235
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_9,What makes you feel confident in who you are? [playlist:Believe],,6,Personal,,OTHER,6_9_OTHER,Or maybe it’s something else that lifts you up:,1,1.47,2025-08-09T16:11:20.279235
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_9,What makes you feel confident in who you are? [playlist:Believe],,6,Personal,,B,6_9_B,B. When I’m doing something I love and feel proud of.,1,1.3,2025-08-09T16:11:20.279235
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_9,What makes you feel confident in who you are? [playlist:Believe],,6,Personal,,E,6_9_E,E. I’m not sure I’ve ever really felt confident.,1,1.24,2025-08-09T16:11:20.279235
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_9,What makes you feel confident in who you are? [playlist:Believe],,6,Personal,,D,6_9_D,D. When someone really sees me and says it out loud.,1,1.26,2025-08-09T16:11:20.279235
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_31,"When things feel bad, who do you want to be?",,6,Personal,,OTHER,6_31_OTHER,Other,2,1.03,2025-08-18T16:11:20.279269
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_31,"When things feel bad, who do you want to be?",,6,Personal,,B,6_31_B,B. Someone who stands up—for myself or others.,2,0.82,2025-08-18T16:11:20.279269
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_10,What’s something you regret not doing?,,6,Personal,,A,6_10_A,A. Saying something—or doing something—when it really mattered.,3,0.56,2025-08-04T16:11:20.279284
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_11,What’s something you regret doing?,,6,Personal,,D,6_11_D,D. Pretending I was fine when I clearly wasn’t.,3,1.5,2025-08-05T16:11:20.279295
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_11,What’s something you regret doing?,,6,Personal,,A,6_11_A,A. Letting my fear decide for me.,3,0.76,2025-08-05T16:11:20.279295
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_25,"If you could pack one emotion in your backpack forever, what would it be?",,6,Personal,,D,6_25_D,D. Joy,3,0.58,2025-08-01T16:11:20.279311
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_25,"If you could pack one emotion in your backpack forever, what would it be?",,6,Personal,,F,6_25_F,F. None of these—I’m just trying to get through the day.,3,1.15,2025-08-01T16:11:20.279311
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_28,Think about something hard you’ve been through. What helped you get through it?,,6,Personal,,A,6_28_A,A. I talked to someone who really listened.,3,0.89,2025-08-18T16:11:20.279325
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_28,Think about something hard you’ve been through. What helped you get through it?,,6,Personal,,C,6_28_C,"C. I let myself cry, then slowly kept going.",3,0.92,2025-08-18T16:11:20.279325
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_28,Think about something hard you’ve been through. What helped you get through it?,,6,Personal,,B,6_28_B,B. I distracted myself until it hurt less.,3,0.89,2025-08-18T16:11:20.279325
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_29,What gives you energy when you feel drained?,,6,Personal,,C,6_29_C,"C. Nature.  Air, sky, green things.",3,1.47,2025-08-22T16:11:20.279342
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_29,What gives you energy when you feel drained?,,6,Personal,,E,6_29_E,E. Creating something—anything.,3,0.71,2025-08-22T16:11:20.279342
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_29,What gives you energy when you feel drained?,,6,Personal,,OTHER,6_29_OTHER,Other,3,1.44,2025-08-22T16:11:20.279342
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_29,What gives you energy when you feel drained?,,6,Personal,,A,6_29_A,A. Music.  It’s like it gets me without needing words.,3,0.81,2025-08-22T16:11:20.279342
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_29,What gives you energy when you feel drained?,,6,Personal,,B,6_29_B,B. Being around someone who doesn’t need me to act “fine. ”,3,0.93,2025-08-22T16:11:20.279342
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_29,What gives you energy when you feel drained?,,6,Personal,,D,6_29_D,D. Laughing. Even for a second.,3,0.77,2025-08-22T16:11:20.279342
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_14,What do you do when your brain needs a break?,,6,Personal,,C,6_14_C,C. Scroll memes and laugh until I forget everything.,4,0.51,2025-08-13T16:11:20.279376
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_14,What do you do when your brain needs a break?,,6,Personal,,A,6_14_A,A. Shut off everything and lie down.,4,0.82,2025-08-13T16:11:20.279376
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_17,What’s something you’re dealing with that your parents didn’t at your age?,,6,Personal,,C,6_17_C,"C. Competing with everyone, not just kids in my school.",5,0.74,2025-07-31T16:11:20.279389
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_17,What’s something you’re dealing with that your parents didn’t at your age?,,6,Personal,,A,6_17_A,A. Feeling like I need to “build a brand” just to be noticed.,5,0.97,2025-07-31T16:11:20.279389
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_17,What’s something you’re dealing with that your parents didn’t at your age?,,6,Personal,,OTHER,6_17_OTHER,Other,5,1.14,2025-07-31T16:11:20.279389
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_17,What’s something you’re dealing with that your parents didn’t at your age?,,6,Personal,,D,6_17_D,D. No idea.  Maybe they had it just as hard.,5,1.06,2025-07-31T16:11:20.279389
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_18,What do you wish adults understood about being a teen?,,6,Personal,,B,6_18_B,"B. Sometimes we need space, not speeches.",5,0.53,2025-08-25T16:11:20.279408
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_18,What do you wish adults understood about being a teen?,,6,Personal,,A,6_18_A,A. It’s way harder than they remember—we’re overwhelmed.,5,1.26,2025-08-25T16:11:20.279408
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_18,What do you wish adults understood about being a teen?,,6,Personal,,OTHER,6_18_OTHER,Other,5,0.68,2025-08-25T16:11:20.279408
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_19,Forget about parties—what do you wish politicians actually understood about your life?,,6,Personal,,C,6_19_C,C. Most adults fight for their own interests. Who’s fighting for our interests and our future?,5,0.73,2025-08-03T16:11:20.279425
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_35,When someone talks behind your back,,6,Personal,,C,6_35_C,C. I tried to let it go—but it still bugs me.,7,1.4,2025-08-03T16:11:20.279436
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_36,When a teacher/adult treated you unfairly,,6,Personal,,D,6_36_D,D. I imagined winning an award and accidentally forgetting to thank them.,7,0.71,2025-08-10T16:11:20.279446
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_36,When a teacher/adult treated you unfairly,,6,Personal,,B,6_36_B,B. I talked to someone afterward.,7,1.36,2025-08-10T16:11:20.279446
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_36,When a teacher/adult treated you unfairly,,6,Personal,,OTHER,6_36_OTHER,Other,7,1.41,2025-08-10T16:11:20.279446
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_36,When a teacher/adult treated you unfairly,,6,Personal,,A,6_36_A,A. I stayed quiet but felt angry.,7,1.04,2025-08-10T16:11:20.279446
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_36,When a teacher/adult treated you unfairly,,6,Personal,,C,6_36_C,C. I still don’t know what I did wrong.,7,0.63,2025-08-10T16:11:20.279446
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_37,"When you feel disappointed, what helps you stay grounded?",,6,Personal,,A,6_37_A,A. Doing something I’m good at—it reminds me who I am.,7,1.07,2025-08-12T16:11:20.279468
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_37,"When you feel disappointed, what helps you stay grounded?",,6,Personal,,B,6_37_B,B. Talking to someone who reminds me what matters.,7,0.53,2025-08-12T16:11:20.279468
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_15,What does being inspired feel like to you?,,6,Personal,,C,6_15_C,C. I’m not sure I’ve felt that yet,8,1.17,2025-08-02T16:11:20.279482
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_15,What does being inspired feel like to you?,,6,Personal,,B,6_15_B,"B. Like magic—I don’t know why, but I feel completely alive",8,0.71,2025-08-02T16:11:20.279482
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_15,What does being inspired feel like to you?,,6,Personal,,A,6_15_A,A. Like a spark—I suddenly want to create or do something big,8,1.11,2025-08-02T16:11:20.279482
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_15,What does being inspired feel like to you?,,6,Personal,,OTHER,6_15_OTHER,Other,8,1.5,2025-08-02T16:11:20.279482
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_16,When do you feel most inspired?,,6,Personal,,D,6_16_D,When I’m just vibing,8,1.33,2025-08-02T16:11:20.279503
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_16,When do you feel most inspired?,,6,Personal,,OTHER,6_16_OTHER,Other,8,1.13,2025-08-02T16:11:20.279503
1077ab3c-d427-40d4-a8d6-cb2341ee7d8d,6_33,What helps you feel like you’re moving in a direction that matters?,,6,Personal,,C,6_33_C,"C. Just showing up for what I care about, even if I’m tired.",8,0.76,2025-08-12T16:11:20.279518
